,duur,beweging,time,WR,Wk
778,70,True,2016-04-07 11:20:39.423,238.0,3.6892359256744
780,69,True,2016-04-07 14:15:50.614,253.0,5.0564231872559
782,69,True,2016-04-07 14:31:21.726,245.0,4.8828125
784,70,True,2016-04-07 18:40:49.626,253.0,3.2769095897675
786,72,True,2016-04-08 08:27:55.111,206.0,1.9531248807907
788,69,True,2016-04-08 12:15:00.226,230.0,1.7144097089767
790,69,True,2016-04-08 12:24:33.933,229.0,0.47743052244186
792,69,True,2016-04-08 12:54:57.914,223.0,0.06510416418314
794,67,True,2016-04-08 13:02:34.016,213.0,0.82465273141861
796,67,True,2016-04-08 14:33:24.432,109.0,3.2769095897675
798,67,True,2016-04-08 14:41:10.314,77.0,0.71614581346512
800,67,True,2016-04-08 15:14:27.629,63.0,0.91145831346512
802,68,True,2016-04-08 16:17:51.926,92.0,1.0416666269302
804,67,True,2016-04-08 17:07:21.423,42.0,0.1953125
806,72,True,2016-04-09 10:26:55.823,125.0,2.9079859256744
808,70,True,2016-04-09 10:55:29.912,190.0,0.80295133590698
810,69,True,2016-04-09 11:33:46.611,150.0,4.4921875
812,68,True,2016-04-09 11:58:11.929,151.0,3.4505207538605
814,69,True,2016-04-10 10:56:43.125,148.0,1.8229166269302
816,71,True,2016-04-11 08:26:45.132,103.0,4.0581593513489
818,70,True,2016-04-11 11:39:57.435,106.0,3.7109372615814
820,67,True,2016-04-11 16:30:14.218,115.0,3.6241319179535
822,67,True,2016-04-11 18:55:47.917,117.0,1.8663194179535
824,72,True,2016-04-12 06:48:24.916,123.0,0.47743052244186
826,69,True,2016-04-12 09:12:06.520,262.0,1.388888835907
828,68,True,2016-04-12 10:28:54.133,272.0,2.34375
830,68,True,2016-04-12 10:59:08.224,222.0,1.5407985448837
832,67,True,2016-04-12 12:24:17.022,328.0,0.06510416418314
834,67,True,2016-04-12 12:55:05.727,181.0,1.2369791269302
838,65,True,2016-04-12 14:15:34.324,237.0,1.3020832538605
840,65,True,2016-04-12 15:22:07.729,106.0,1.0416666269302
842,67,True,2016-04-12 20:11:14.428,232.0,1.974826335907
844,76,True,2016-04-13 07:06:02.514,65.0,0.30381941795349
846,71,True,2016-04-13 09:12:19.109,92.0,0.36892360448837
848,70,True,2016-04-13 10:19:29.430,116.0,1.8663194179535
850,69,True,2016-04-13 11:56:10.811,120.0,2.2569444179535
852,69,True,2016-04-13 12:51:11.908,69.0,1.171875
854,67,True,2016-04-13 16:37:35.419,26.0,1.4539929628372
